NOM_REGION;SUPERFICIE;POPULATION;CODE_REGION;SUPERFICIE
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;796.0;100;44;796.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;454.0;481;76;454.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1102.0;570;44;1102.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;946.0;225;75;946.0
BRETAGNE;2956.0;2966;53;2956.0
BRETAGNE;1108.0;3606;53;1108.0
AUVERGNE-RHONE-ALPES;1371.0;333;84;1371.0
NORMANDIE;262.0;722;28;262.0
NORD-PAS-DE-CALAIS-PICARDIE;307.0;296;32;307.0
BRETAGNE;2382.0;783;53;2382.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2350.0;269;44;2350.0
CORSE;2150.0;81;94;2150.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;621.0;366;75;621.0
NORD-PAS-DE-CALAIS-PICARDIE;390.0;2645;32;390.0
BOURGOGNE-FRANCHE-COMTE;501.0;85;27;501.0
AUVERGNE-RHONE-ALPES;815.0;766;84;815.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2064.0;230;76;2064.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;571.0;702;44;571.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2229.0;420;44;2229.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;7404.0;663;44;7404.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2303.0;103;44;2303.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2801.0;2078;44;2801.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;493.0;273;44;493.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;974.0;84;44;974.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;879.0;148;44;879.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;819.0;99;44;819.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1642.0;76;44;1642.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1693.0;80;44;1693.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1307.0;336;44;1307.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;728.0;543;44;728.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2603.0;45225;44;2603.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;966.0;73;44;966.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;441.0;38;44;441.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2549.0;151;44;2549.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;700.0;89;44;700.0
NORD-PAS-DE-CALAIS-PICARDIE;1326.0;168;32;1326.0
NORD-PAS-DE-CALAIS-PICARDIE;354.0;190;32;354.0
NORD-PAS-DE-CALAIS-PICARDIE;321.0;279;32;321.0
NORD-PAS-DE-CALAIS-PICARDIE;1783.0;1785;32;1783.0
NORD-PAS-DE-CALAIS-PICARDIE;839.0;328;32;839.0
NORD-PAS-DE-CALAIS-PICARDIE;1491.0;734;32;1491.0
NORD-PAS-DE-CALAIS-PICARDIE;286.0;59;32;286.0
NORD-PAS-DE-CALAIS-PICARDIE;295.0;139;32;295.0
NORD-PAS-DE-CALAIS-PICARDIE;305.0;158;32;305.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1100.0;86;44;1100.0
NORD-PAS-DE-CALAIS-PICARDIE;657.0;161;32;657.0
NORD-PAS-DE-CALAIS-PICARDIE;783.0;135;32;783.0
NORD-PAS-DE-CALAIS-PICARDIE;429.0;62;32;429.0
NORD-PAS-DE-CALAIS-PICARDIE;977.0;204;32;977.0
NORD-PAS-DE-CALAIS-PICARDIE;996.0;194;32;996.0
NORD-PAS-DE-CALAIS-PICARDIE;555.0;54;32;555.0
NORD-PAS-DE-CALAIS-PICARDIE;984.0;154;32;984.0
NORD-PAS-DE-CALAIS-PICARDIE;1026.0;234;32;1026.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;886.0;1660;44;886.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1528.0;169;44;1528.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1064.0;186;44;1064.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1534.0;122;44;1534.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;991.0;183;44;991.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;778.0;141;44;778.0
BOURGOGNE-FRANCHE-COMTE;1685.0;342;27;1685.0
AUVERGNE-RHONE-ALPES;932.0;2040;84;932.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;607.0;299;75;607.0
BRETAGNE;1229.0;804;53;1229.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;303.0;124;76;303.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;320.0;519;75;320.0
BRETAGNE;5134.0;9373;53;5134.0
PROVENCE-ALPES-COTE D'AZUR;2312.0;4507;93;2312.0
PROVENCE-ALPES-COTE D'AZUR;2026.0;2448;93;2026.0
AUVERGNE-RHONE-ALPES;460.0;532;84;460.0
PAYS DE LA LOIRE;1207.0;2173;52;1207.0
AUVERGNE-RHONE-ALPES;1019.0;1371;84;1019.0
BOURGOGNE-FRANCHE-COMTE;1261.0;166;27;1261.0
PROVENCE-ALPES-COTE D'AZUR;4416.0;732;93;4416.0
AUVERGNE-RHONE-ALPES;2648.0;258;84;2648.0
CENTRE-VAL DE LOIRE;2400.0;187;24;2400.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1037.0;840;76;1037.0
AUVERGNE-RHONE-ALPES;580.0;298;84;580.0
NORD-PAS-DE-CALAIS-PICARDIE;1058.0;908;32;1058.0
AUVERGNE-RHONE-ALPES;636.0;946;84;636.0
PAYS DE LA LOIRE;1329.0;243;52;1329.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;751.0;1919;75;751.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;948.0;109;76;948.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1860.0;196;76;1860.0
PAYS DE LA LOIRE;3342.0;2574;52;3342.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;759.0;178;75;759.0
NORD-PAS-DE-CALAIS-PICARDIE;326.0;13317;32;326.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1557.0;396;44;1557.0
AUVERGNE-RHONE-ALPES;1318.0;123;84;1318.0
CORSE;2228.0;1654;94;2228.0
NORD-PAS-DE-CALAIS-PICARDIE;432.0;471;32;432.0
PAYS DE LA LOIRE;3406.0;5156;52;3406.0
AUVERGNE-RHONE-ALPES;1492.0;2074;84;1492.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;863.0;84;76;863.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;523.0;428;76;523.0
PAYS DE LA LOIRE;4974.0;3501;52;4974.0
BRETAGNE;8290.0;7212;53;8290.0
BRETAGNE;699.0;921;53;699.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;564.0;96;75;564.0
PROVENCE-ALPES-COTE D'AZUR;1897.0;2388;93;1897.0
AUVERGNE-RHONE-ALPES;1216.0;352;84;1216.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;675.0;110;44;675.0
AUVERGNE-RHONE-ALPES;391.0;143;84;391.0
BOURGOGNE-FRANCHE-COMTE;1285.0;140;27;1285.0
NORD-PAS-DE-CALAIS-PICARDIE;629.0;165;32;629.0
BOURGOGNE-FRANCHE-COMTE;1833.0;128;27;1833.0
NORD-PAS-DE-CALAIS-PICARDIE;314.0;2935;32;314.0
AUVERGNE-RHONE-ALPES;1016.0;2101;84;1016.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1286.0;174;75;1286.0
NORD-PAS-DE-CALAIS-PICARDIE;506.0;117;32;506.0
PROVENCE-ALPES-COTE D'AZUR;4331.0;4775;93;4331.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4869.0;86;75;4869.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;476.0;354;76;476.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;469.0;448;76;469.0
NORMANDIE;1244.0;301;28;1244.0
AUVERGNE-RHONE-ALPES;857.0;3038;84;857.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;869.0;432;44;869.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;679.0;216;75;679.0
ILE-DE-FRANCE;1434.0;244;11;1434.0
ILE-DE-FRANCE;1092.0;700;11;1092.0
ILE-DE-FRANCE;694.0;5649;11;694.0
ILE-DE-FRANCE;598.0;268;11;598.0
NORMANDIE;1674.0;2587;28;1674.0
NORMANDIE;2091.0;997;28;2091.0
NORMANDIE;937.0;285;28;937.0
NORMANDIE;423.0;809;28;423.0
NORMANDIE;420.0;8202;28;420.0
NORMANDIE;1304.0;21170;28;1304.0
NORMANDIE;2428.0;308;28;2428.0
NORMANDIE;458.0;190;28;458.0
NORMANDIE;712.0;80;28;712.0
NORMANDIE;432.0;70;28;432.0
NORMANDIE;340.0;51;28;340.0
NORMANDIE;531.0;460;28;531.0
NORMANDIE;686.0;1567;28;686.0
NORMANDIE;499.0;133;28;499.0
NORMANDIE;508.0;1185;28;508.0
ILE-DE-FRANCE;745.0;367;11;745.0
NORD-PAS-DE-CALAIS-PICARDIE;1154.0;1141;32;1154.0
NORMANDIE;439.0;200;28;439.0
ILE-DE-FRANCE;1012.0;919;11;1012.0
ILE-DE-FRANCE;976.0;1857;11;976.0
NORMANDIE;814.0;567;28;814.0
NORMANDIE;467.0;152;28;467.0
CENTRE-VAL DE LOIRE;631.0;502;24;631.0
CENTRE-VAL DE LOIRE;375.0;274;24;375.0
ILE-DE-FRANCE;1151.0;1906;11;1151.0
NORMANDIE;673.0;328;28;673.0
ILE-DE-FRANCE;691.0;1813;11;691.0
NORMANDIE;779.0;949;28;779.0
NORMANDIE;805.0;1125;28;805.0
NORMANDIE;596.0;248;28;596.0
NORMANDIE;3974.0;8179;28;3974.0
NORMANDIE;642.0;1004;28;642.0
ILE-DE-FRANCE;438.0;879;11;438.0
ILE-DE-FRANCE;1376.0;11431;11;1376.0
ILE-DE-FRANCE;581.0;246;11;581.0
ILE-DE-FRANCE;456.0;1138;11;456.0
ILE-DE-FRANCE;478.0;537;11;478.0
ILE-DE-FRANCE;178.0;3519;11;178.0
ILE-DE-FRANCE;379.0;15868;11;379.0
NORMANDIE;960.0;9011;28;960.0
NORMANDIE;1743.0;426;28;1743.0
NORMANDIE;1679.0;580;28;1679.0
NORMANDIE;2119.0;392;28;2119.0
NORMANDIE;497.0;364;28;497.0
NORMANDIE;674.0;209;28;674.0
NORMANDIE;435.0;305;28;435.0
NORMANDIE;743.0;171;28;743.0
NORMANDIE;663.0;379;28;663.0
NORMANDIE;812.0;311;28;812.0
NORMANDIE;562.0;191;28;562.0
NORMANDIE;1397.0;841;28;1397.0
NORMANDIE;824.0;814;28;824.0
NORMANDIE;1002.0;5070;28;1002.0
NORMANDIE;714.0;453;28;714.0
NORMANDIE;722.0;647;28;722.0
NORMANDIE;610.0;309;28;610.0
NORMANDIE;1215.0;562;28;1215.0
NORMANDIE;536.0;239;28;536.0
NORMANDIE;632.0;796;28;632.0
NORMANDIE;565.0;2824;28;565.0
NORMANDIE;1873.0;8122;28;1873.0
NORMANDIE;965.0;676;28;965.0
NORMANDIE;1105.0;944;28;1105.0
NORMANDIE;752.0;710;28;752.0
NORMANDIE;1006.0;2032;28;1006.0
NORMANDIE;374.0;414;28;374.0
NORMANDIE;477.0;225;28;477.0
NORMANDIE;793.0;19798;28;793.0
NORMANDIE;813.0;433;28;813.0
NORMANDIE;1765.0;14781;28;1765.0
NORMANDIE;1506.0;1467;28;1506.0
NORD-PAS-DE-CALAIS-PICARDIE;861.0;447;32;861.0
AUVERGNE-RHONE-ALPES;706.0;283;84;706.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1527.0;385;44;1527.0
CENTRE-VAL DE LOIRE;1010.0;751;24;1010.0
NORD-PAS-DE-CALAIS-PICARDIE;557.0;337;32;557.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;579.0;62;76;579.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2780.0;204;76;2780.0
CENTRE-VAL DE LOIRE;2210.0;234;24;2210.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;820.0;211;75;820.0
BOURGOGNE-FRANCHE-COMTE;872.0;282;27;872.0
PAYS DE LA LOIRE;3759.0;3294;52;3759.0
PAYS DE LA LOIRE;2241.0;978;52;2241.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;949.0;624;75;949.0
CENTRE-VAL DE LOIRE;2531.0;482;24;2531.0
NORD-PAS-DE-CALAIS-PICARDIE;1550.0;564;32;1550.0
NORD-PAS-DE-CALAIS-PICARDIE;321.0;219;32;321.0
AUVERGNE-RHONE-ALPES;815.0;551;84;815.0
CORSE;3019.0;88;94;3019.0
CENTRE-VAL DE LOIRE;2863.0;204;24;2863.0
NORD-PAS-DE-CALAIS-PICARDIE;809.0;183;32;809.0
NORD-PAS-DE-CALAIS-PICARDIE;957.0;236;32;957.0
AUVERGNE-RHONE-ALPES;638.0;92;84;638.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;8704.0;147;75;8704.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;336.0;99;75;336.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;622.0;323;44;622.0
CENTRE-VAL DE LOIRE;3321.0;689;24;3321.0
CENTRE-VAL DE LOIRE;1725.0;2529;24;1725.0
CENTRE-VAL DE LOIRE;3684.0;352;24;3684.0
CENTRE-VAL DE LOIRE;2464.0;580;24;2464.0
CENTRE-VAL DE LOIRE;989.0;325;24;989.0
CENTRE-VAL DE LOIRE;2814.0;1983;24;2814.0
CENTRE-VAL DE LOIRE;1314.0;162;24;1314.0
CENTRE-VAL DE LOIRE;2693.0;571;24;2693.0
CENTRE-VAL DE LOIRE;774.0;3245;24;774.0
CENTRE-VAL DE LOIRE;2804.0;853;24;2804.0
CENTRE-VAL DE LOIRE;951.0;136;24;951.0
CENTRE-VAL DE LOIRE;1514.0;184;24;1514.0
CENTRE-VAL DE LOIRE;1233.0;1079;24;1233.0
CENTRE-VAL DE LOIRE;1784.0;201;24;1784.0
ILE-DE-FRANCE;1003.0;1641;11;1003.0
ILE-DE-FRANCE;1731.0;805;11;1731.0
CENTRE-VAL DE LOIRE;539.0;1267;24;539.0
CENTRE-VAL DE LOIRE;935.0;293;24;935.0
ILE-DE-FRANCE;2029.0;570;11;2029.0
CENTRE-VAL DE LOIRE;785.0;245;24;785.0
CENTRE-VAL DE LOIRE;393.0;344;24;393.0
CENTRE-VAL DE LOIRE;3894.0;1695;24;3894.0
CENTRE-VAL DE LOIRE;1067.0;241;24;1067.0
CENTRE-VAL DE LOIRE;3377.0;472;24;3377.0
ILE-DE-FRANCE;496.0;160;11;496.0
CENTRE-VAL DE LOIRE;2078.0;892;24;2078.0
CENTRE-VAL DE LOIRE;916.0;353;24;916.0
ILE-DE-FRANCE;2987.0;1965;11;2987.0
ILE-DE-FRANCE;1250.0;568;11;1250.0
ILE-DE-FRANCE;859.0;1115;11;859.0
ILE-DE-FRANCE;1871.0;617;11;1871.0
ILE-DE-FRANCE;600.0;205;11;600.0
ILE-DE-FRANCE;332.0;7201;11;332.0
ILE-DE-FRANCE;507.0;6585;11;507.0
ILE-DE-FRANCE;441.0;324;11;441.0
ILE-DE-FRANCE;869.0;6795;11;869.0
ILE-DE-FRANCE;403.0;1135;11;403.0
ILE-DE-FRANCE;439.0;10285;11;439.0
AUVERGNE-RHONE-ALPES;351.0;242;84;351.0
CENTRE-VAL DE LOIRE;3562.0;1109;24;3562.0
NORD-PAS-DE-CALAIS-PICARDIE;533.0;2972;32;533.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;391.0;229;44;391.0
NORD-PAS-DE-CALAIS-PICARDIE;441.0;294;32;441.0
PROVENCE-ALPES-COTE D'AZUR;901.0;1085;93;901.0
PROVENCE-ALPES-COTE D'AZUR;1663.0;129;93;1663.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1597.0;548;75;1597.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2122.0;29804;75;2122.0
BOURGOGNE-FRANCHE-COMTE;3086.0;4097;27;3086.0
AUVERGNE-RHONE-ALPES;890.0;552;84;890.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;895.0;105;76;895.0
AUVERGNE-RHONE-ALPES;862.0;663;84;862.0
NORD-PAS-DE-CALAIS-PICARDIE;302.0;6696;32;302.0
NORD-PAS-DE-CALAIS-PICARDIE;726.0;75;32;726.0
CORSE;1031.0;79;94;1031.0
PROVENCE-ALPES-COTE D'AZUR;18631.0;1013;93;18631.0
PROVENCE-ALPES-COTE D'AZUR;2828.0;12301;93;2828.0
PAYS DE LA LOIRE;1213.0;1320;52;1213.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;929.0;550;76;929.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1261.0;1961;44;1261.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3297.0;247;75;3297.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;868.0;960;44;868.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;662.0;71;76;662.0
BRETAGNE;1254.0;219;53;1254.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1488.0;521;75;1488.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;802.0;266;44;802.0
PROVENCE-ALPES-COTE D'AZUR;3372.0;20279;93;3372.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;605.0;389;75;605.0
AUVERGNE-RHONE-ALPES;1051.0;1502;84;1051.0
PROVENCE-ALPES-COTE D'AZUR;1888.0;4536;93;1888.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2291.0;812;75;2291.0
CORSE;345.0;50;94;345.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;240.0;831;44;240.0
NORD-PAS-DE-CALAIS-PICARDIE;584.0;263;32;584.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1421.0;212;76;1421.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;243.0;42;76;243.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;410.0;343;76;410.0
BOURGOGNE-FRANCHE-COMTE;797.0;335;27;797.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2080.0;446;75;2080.0
CENTRE-VAL DE LOIRE;2546.0;44960;24;2546.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;724.0;367;44;724.0
NORD-PAS-DE-CALAIS-PICARDIE;373.0;6803;32;373.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;738.0;223;44;738.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;563.0;108;44;563.0
NORMANDIE;428.0;220;28;428.0
BOURGOGNE-FRANCHE-COMTE;492.0;532;27;492.0
BOURGOGNE-FRANCHE-COMTE;462.0;5313;27;462.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;964.0;267;76;964.0
PROVENCE-ALPES-COTE D'AZUR;2799.0;73;93;2799.0
PROVENCE-ALPES-COTE D'AZUR;2080.0;4178;93;2080.0
AUVERGNE-RHONE-ALPES;844.0;858;84;844.0
AUVERGNE-RHONE-ALPES;680.0;425;84;680.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;435.0;99;76;435.0
AUVERGNE-RHONE-ALPES;554.0;103;84;554.0
PAYS DE LA LOIRE;2522.0;5607;52;2522.0
NORMANDIE;320.0;182;28;320.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;671.0;188;75;671.0
NORD-PAS-DE-CALAIS-PICARDIE;817.0;345;32;817.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;621.0;301;76;621.0
AUVERGNE-RHONE-ALPES;136.0;1589;84;136.0
BRETAGNE;1387.0;3670;53;1387.0
NORD-PAS-DE-CALAIS-PICARDIE;540.0;101;32;540.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;350.0;37;44;350.0
AUVERGNE-RHONE-ALPES;1218.0;387;84;1218.0
PAYS DE LA LOIRE;2252.0;570;52;2252.0
AUVERGNE-RHONE-ALPES;2704.0;324;84;2704.0
AUVERGNE-RHONE-ALPES;1977.0;499;84;1977.0
NORMANDIE;479.0;2568;28;479.0
NORMANDIE;606.0;118;28;606.0
AUVERGNE-RHONE-ALPES;916.0;242;84;916.0
CENTRE-VAL DE LOIRE;478.0;1226;24;478.0
AUVERGNE-RHONE-ALPES;2390.0;135;84;2390.0
CENTRE-VAL DE LOIRE;1814.0;905;24;1814.0
PAYS DE LA LOIRE;6651.0;27523;52;6651.0
AUVERGNE-RHONE-ALPES;3511.0;1153;84;3511.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;713.0;1416;44;713.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;264.0;532;44;264.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1279.0;446;76;1279.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2180.0;3991;76;2180.0
PAYS DE LA LOIRE;1850.0;1512;52;1850.0
BOURGOGNE-FRANCHE-COMTE;1207.0;99;27;1207.0
PAYS DE LA LOIRE;1312.0;3030;52;1312.0
BOURGOGNE-FRANCHE-COMTE;612.0;142;27;612.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1199.0;322;75;1199.0
PAYS DE LA LOIRE;3299.0;2211;52;3299.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1498.0;2094;75;1498.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1085.0;70;76;1085.0
CENTRE-VAL DE LOIRE;1753.0;473;24;1753.0
NORMANDIE;539.0;132;28;539.0
NORD-PAS-DE-CALAIS-PICARDIE;447.0;5777;32;447.0
NORMANDIE;381.0;124;28;381.0
BOURGOGNE-FRANCHE-COMTE;634.0;160;27;634.0
NORMANDIE;581.0;265;28;581.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1935.0;678;75;1935.0
CENTRE-VAL DE LOIRE;4009.0;441;24;4009.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;383.0;82;76;383.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1888.0;84;76;1888.0
NORMANDIE;582.0;496;28;582.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;923.0;170;75;923.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;354.0;46;76;354.0
NORMANDIE;415.0;218;28;415.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;495.0;1378;44;495.0
AUVERGNE-RHONE-ALPES;1372.0;152;84;1372.0
AUVERGNE-RHONE-ALPES;1146.0;1037;84;1146.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1146.0;316;76;1146.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;511.0;459;44;511.0
BRETAGNE;3652.0;44620;53;3652.0
PROVENCE-ALPES-COTE D'AZUR;75780.0;52439;93;75780.0
PAYS DE LA LOIRE;1757.0;636;52;1757.0
CORSE;2067.0;626;94;2067.0
AUVERGNE-RHONE-ALPES;2131.0;101;84;2131.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2084.0;146;76;2084.0
AUVERGNE-RHONE-ALPES;1345.0;932;84;1345.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;642.0;70;44;642.0
AUVERGNE-RHONE-ALPES;1216.0;63;84;1216.0
NORMANDIE;675.0;612;28;675.0
PAYS DE LA LOIRE;7237.0;8755;52;7237.0
NORMANDIE;1537.0;1757;28;1537.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;384.0;258;76;384.0
CENTRE-VAL DE LOIRE;673.0;4455;24;673.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;393.0;92;76;393.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;442.0;285;44;442.0
PAYS DE LA LOIRE;1921.0;364;52;1921.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;476.0;2118;44;476.0
AUVERGNE-RHONE-ALPES;172.0;325;84;172.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;316.0;199;44;316.0
AUVERGNE-RHONE-ALPES;1584.0;1881;84;1584.0
ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;262.0;172;44;262.0
AUVERGNE-RHONE-ALPES;332.0;904;84;332.0
BOURGOGNE-FRANCHE-COMTE;851.0;110;27;851.0
BOURGOGNE-FRANCHE-COMTE;453.0;1314;27;453.0
AUVERGNE-RHONE-ALPES;991.0;1772;84;991.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;166.0;1304;75;166.0
BOURGOGNE-FRANCHE-COMTE;494.0;456;27;494.0
BOURGOGNE-FRANCHE-COMTE;1400.0;414;27;1400.0
PROVENCE-ALPES-COTE D'AZUR;4270.0;228;93;4270.0
NORD-PAS-DE-CALAIS-PICARDIE;332.0;88;32;332.0
AUVERGNE-RHONE-ALPES;1031.0;138;84;1031.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;921.0;207;75;921.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;645.0;487;75;645.0
CENTRE-VAL DE LOIRE;3873.0;384;24;3873.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;536.0;1345;75;536.0
CENTRE-VAL DE LOIRE;1836.0;1157;24;1836.0
NORD-PAS-DE-CALAIS-PICARDIE;645.0;383;32;645.0
AUVERGNE-RHONE-ALPES;943.0;290;84;943.0
NORD-PAS-DE-CALAIS-PICARDIE;299.0;37;32;299.0
PAYS DE LA LOIRE;4860.0;819;52;4860.0
BOURGOGNE-FRANCHE-COMTE;1046.0;204;27;1046.0
PAYS DE LA LOIRE;1814.0;903;52;1814.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;579.0;432;75;579.0
PAYS DE LA LOIRE;905.0;728;52;905.0
BOURGOGNE-FRANCHE-COMTE;262.0;179;27;262.0
AUVERGNE-RHONE-ALPES;1032.0;11390;84;1032.0
PAYS DE LA LOIRE;1682.0;2683;52;1682.0
AUVERGNE-RHONE-ALPES;1310.0;459;84;1310.0
LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1633.0;744;76;1633.0
AUVERGNE-RHONE-ALPES;1187.0;1214;84;1187.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1802.0;241;75;1802.0
NORMANDIE;435.0;503;28;435.0
PROVENCE-ALPES-COTE D'AZUR;4120.0;122;93;4120.0
AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2751.0;345;75;2751.0
CENTRE-VAL DE LOIRE;4831.0;1257;24;4831.0
CENTRE-VAL DE LOIRE;1400.0;59;24;1400.0
CENTRE-VAL DE LOIRE;1463.0;4479;24;1463.0
CENTRE-VAL DE LOIRE;3357.0;3091;24;3357.0
CENTRE-VAL DE LOIRE;813.0;104;24;813.0
CENTRE-VAL DE LOIRE;3965.0;962;24;3965.0
CENTRE-VAL DE LOIRE;2312.0;1406;24;2312.0
CENTRE-VAL DE LOIRE;1928.0;719;24;1928.0
CENTRE-VAL DE LOIRE;109.0;480;24;109.0
CENTRE-VAL DE LOIRE;2113.0;227;24;2113.0
CENTRE-VAL DE LOIRE;1706.0;359;24;1706.0
CENTRE-VAL DE LOIRE;517.0;559;24;517.0
